STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),isco08,International Standard Classification of Occupations 2008 (ISCO-08),worktime,Working time,age,Age class,sex,Sex,indic_se,Structure of earnings indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,NL,Netherlands,2006,,1962,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,NL,Netherlands,2010,,2359,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,NL,Netherlands,2014,,2582,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,NO,Norway,2006,,3640,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,NO,Norway,2010,,4053,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,NO,Norway,2014,,4551,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,PL,Poland,2002,,787,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,PL,Poland,2006,,804,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,PL,Poland,2010,,954,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,PL,Poland,2014,,1051,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,PT,Portugal,2006,,1319,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,PT,Portugal,2010,,1489,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,PT,Portugal,2014,,1419,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,RO,Romania,2002,,338,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,RO,Romania,2006,,498,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,RO,Romania,2010,,569,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,RO,Romania,2014,,617,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,RS,Serbia,2014,,695,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,SE,Sweden,2002,,2369,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,SE,Sweden,2006,,2535,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,SE,Sweden,2010,,2853,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,SE,Sweden,2014,,3320,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,SI,Slovenia,2002,,2060,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,SI,Slovenia,2006,,2400,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,SI,Slovenia,2010,,2541,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,SI,Slovenia,2014,,2426,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,SK,Slovakia,2002,,337,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,SK,Slovakia,2006,,498,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,SK,Slovakia,2010,,729,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,SK,Slovakia,2014,,891,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,TR,Türkiye,2006,,1133,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,TR,Türkiye,2010,,1345,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,TR,Türkiye,2014,,1172,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,UK,United Kingdom,2002,,1986,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,UK,United Kingdom,2006,,2289,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,UK,United Kingdom,2010,,2056,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MEAN_E_EUR,Mean earnings in euro,UK,United Kingdom,2014,,2375,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,AT,Austria,2006,,1437,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,AT,Austria,2010,,1645,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,AT,Austria,2014,,1851,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BE,Belgium,2006,,2283,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BE,Belgium,2010,,2828,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BE,Belgium,2014,,3152,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BG,Bulgaria,2002,,112,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BG,Bulgaria,2006,,133,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BG,Bulgaria,2010,,214,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BG,Bulgaria,2014,,279,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CH,Switzerland,2010,,3855,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CH,Switzerland,2014,,4982,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CY,Cyprus,2006,,1511,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CY,Cyprus,2010,,1550,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CY,Cyprus,2014,,1500,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CY,Cyprus,2022,,1420,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-S_X_O,"Industry, construction and services (except public administration, defense, compulsory social security)",TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CZ,Czechia,2002,,339,,,,,
